runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s
410000,107397,537838,8.000741182848797e-14,0.2142857164144516,5.58829402923584,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9626715183258057,0.0,48582.59765625,50642.0,3,14,16,10,6,4,3,14,16,10,6,5,1579
410000,113963,537838,1.7451418088398896e-10,0.40909090638160706,5.695012092590332,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8159774541854858,0.0,63703.65625,61901.703125,9,22,22,5,0,1,10,26,25,5,0,1,1837
410000,125153,537838,1.7968204701901414e-10,0.27586206793785095,0.0,0.8932608366012573,0.44663041830062866,0.48310914635658264,0.6307926177978516,0.11681076139211655,0.0,0.3732549548149109,0.0,-0.03911696374416351,0.0,0.0,0.0,1.2924137115478516,0.0,75421.203125,47783.234375,8,29,19,13,4,8,8,29,19,13,5,9,3505
410000,43310,537838,2.1511220582581814e-10,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6134669780731201,0.0,96183.34375,109478.265625,0,21,19,9,0,1,0,23,21,9,0,1,1737
410000,89735,537838,1.7933417251203565e-10,0.2916666567325592,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1634676456451416,0.0,146592.75,146106.734375,7,24,16,12,2,3,8,25,18,12,2,3,2507
410000,90859,537838,1.357439577409636e-10,0.4736842215061188,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.030499219894409,0.0,176794.3125,183523.234375,9,19,26,5,4,5,11,22,29,7,5,7,6096
410000,27364,537838,6.268980334844798e-10,0.5263158082962036,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4262537956237793,0.0,80488.546875,80796.7890625,10,19,17,6,0,2,11,22,19,6,0,2,1602
410000,29318,537838,4.733702874126777e-10,1.0625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96610951423645,0.0,22624.232421875,35233.9375,17,16,17,11,6,9,18,18,19,11,8,11,1565
410000,115858,537838,1.7876795876947682e-10,0.1034482792019844,30.173358917236328,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6279470920562744,0.0,57608.12109375,58027.81640625,3,29,42,6,3,1,3,31,44,7,3,2,3647
410000,121389,537838,1.8527782086330546e-10,0.5333333611488342,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5811388492584229,0.0,97179.0,98788.4609375,8,15,16,6,5,5,8,16,17,6,6,6,2955
410000,72261,537838,4.1656406102319465e-10,0.0625,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.126887083053589,0.0,40818.0078125,47017.734375,1,16,18,3,1,6,1,16,18,4,2,7,1750
410000,57496,537838,0.0,0.0357142873108387,7.003737926483154,6.794653415679932,2.2648842334747314,2.470072031021118,3.3636128902435303,0.0637529045343399,0.0,0.3622311055660248,1.372930645942688,1.5801353454589844,0.03466649726033211,-0.0047399443574249744,0.0,1.8628085851669312,0.0,45342.8359375,52413.0390625,1,28,20,14,4,7,2,29,21,15,6,8,2132
410000,57602,537838,0.0,0.0476190485060215,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6888749599456787,0.0,72673.0859375,79701.984375,1,21,20,5,0,2,1,23,22,5,0,2,2266
410000,46390,537838,8.003247045119954e-14,0.6190476417541504,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3275678157806396,0.0,82621.546875,91954.8671875,13,21,17,8,1,3,15,23,18,8,2,4,1777
410000,46543,537838,0.0,0.0,61.80104064941406,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9276552200317383,0.0,115330.0859375,105243.25,0,21,26,6,1,6,0,23,27,6,1,6,2283
410000,78528,537838,0.0,0.07894736528396606,8.412132263183594,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.348342180252075,0.0,51882.21875,56209.08203125,3,38,18,3,1,3,5,38,18,3,1,3,2446
410000,4623,537838,1.6445471373582876e-10,0.20000000298023224,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1211706399917603,0.0,96740.0234375,99718.296875,5,25,25,3,3,3,5,25,25,3,3,3,3140
410000,71542,537838,0.0,0.5,0.0,16.913963317871094,2.1142454147338867,3.4642271995544434,8.800005912780762,0.8181799054145813,0.0,3.1094467639923096,3.1204025745391846,1.7994920015335083,0.7926268577575684,0.10577979683876038,0.00265917694196105,0.8694014549255371,0.0,222387.1875,221877.734375,10,20,21,6,1,1,12,23,23,7,1,1,3712
410000,71612,537838,0.0,0.1538461595773697,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1525983810424805,0.0,55801.5625,33409.12890625,4,26,20,5,1,5,4,26,20,5,2,5,1770
