runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s
480741,3504885023,0,1.0,0.0,0.0,0.32107454538345337,0.40080201625823975,2310.0,0.5196279883384705,1.0422697067260742,2.121032953262329,4.477581977844238,3.0,38029.9140625,47556.1640625,2,4,2,9,31,33,2,4,2,13,35,38,985
480741,3666734452,0,1.0,0.0,0.0,0.3770124316215515,0.4520230293273926,2230.0,0.04991030693054199,-2.0967864990234375,2.0967864990234375,-2.0967864990234375,7.0,30140.53515625,63506.98046875,4,2,1,5,33,31,4,2,1,6,34,33,1209
480741,3682863984,0,1.0,0.0,0.0,0.3095179796218872,0.3733380436897278,3122.0,2.130598306655884,0.0,0.0,-1.0,4.0,14317.2998046875,36029.4609375,5,1,3,11,53,46,6,2,4,11,55,46,1404
480741,3583755707,0,1.0,0.0,0.0,0.30782872438430786,0.36668381094932556,2317.0,0.7313663959503174,0.0,0.0,-1.0,3.0,31327.94140625,45927.4140625,1,2,1,8,38,32,1,2,1,9,38,33,1438
480741,3593407673,0,1.0,0.0,0.0,0.33244597911834717,0.3983413875102997,1830.0,0.054798297584056854,-0.8429303169250488,2.4590301513671875,1.1332663297653198,4.0,23701.318359375,43587.6953125,2,0,1,8,43,33,2,0,1,9,43,34,1008
480741,3639880441,0,1.0,0.0,0.0,0.39102160930633545,0.4963981807231903,2231.0,0.40894514322280884,0.0,0.0,-1.0,3.0,14195.6826171875,34415.12890625,9,3,2,22,34,33,9,3,2,24,35,36,1280
480741,3760019077,0,1.0,0.0,0.0,0.4240635335445404,0.45571738481521606,1837.0,1.114688515663147,0.0,0.0,-1.0,4.0,5275.66357421875,29017.580078125,2,0,1,10,31,35,2,0,1,10,31,35,972
480741,2895076917,0,1.0,0.0,0.0,0.24025440216064453,0.32347816228866577,2346.0,1.9194905757904053,-2.217118263244629,3.2766668796539307,1.1795029640197754,3.0,36889.484375,34504.19140625,2,0,2,6,47,39,2,0,2,7,48,46,1377
480741,2897050223,0,1.0,0.0,0.0,0.3267859220504761,0.42271143198013306,2535.0,0.5832220911979675,1.3612298965454102,2.5998291969299316,5.827739238739014,3.0,38921.48828125,50456.06640625,3,4,1,5,34,33,3,4,1,5,35,34,1224
480741,2905676180,0,1.0,0.0,0.0,0.3574456572532654,0.43151211738586426,2433.0,0.1602100431919098,0.9200819134712219,2.8452346324920654,6.913580894470215,4.0,29208.357421875,41561.9765625,1,3,2,11,52,32,1,3,2,17,64,37,925
480741,3342208929,0,1.0,0.0,0.0,0.3542032837867737,0.40269529819488525,1819.0,1.2043073177337646,-0.8897513151168823,6.3799543380737305,11.770499229431152,3.0,29500.625,21249.181640625,2,4,4,10,47,33,2,4,4,13,51,37,1042
480741,2840865572,0,1.0,0.0,0.0,0.3443807363510132,0.4319210350513458,2566.0,0.2764298915863037,-1.272210955619812,2.2688846588134766,0.9766062498092651,3.0,31278.841796875,29849.662109375,6,3,7,23,62,45,6,3,7,26,64,47,1118
480741,3686037083,0,1.0,0.0,0.0,0.3453201353549957,0.43118003010749817,1913.0,1.2108173370361328,0.0,0.0,-1.0,4.0,36173.828125,28826.767578125,4,3,2,8,46,37,4,3,2,10,49,38,1057
480741,3060155359,0,1.0,0.0,0.0,0.3384491503238678,0.42942512035369873,1743.0,2.677398443222046,0.3151041865348816,2.3649909496307373,4.054774761199951,4.0,5380.14013671875,52217.28515625,12,4,4,24,41,33,14,5,5,30,42,38,992
480741,3126409269,0,1.0,0.0,0.0,0.38754400610923767,0.4800786077976227,1947.0,2.3717503547668457,0.5927058458328247,1.8476215600967407,4.098813533782959,3.0,31307.44140625,30432.6796875,3,1,1,11,31,40,3,1,1,11,31,40,924
480741,4217116536,0,1.0,0.0,0.0,0.45396536588668823,0.5147192478179932,2587.0,2.123025417327881,0.0,0.0,-1.0,4.0,0.0,43821.4140625,1,0,0,9,41,40,1,0,0,9,46,42,1513
480741,3190044274,0,1.0,0.0,0.0,0.42186081409454346,0.4619131088256836,1708.0,0.19023847579956055,0.0029847174882888794,0.9642386436462402,1.6450482606887817,4.0,29195.154296875,33139.93359375,8,0,3,13,39,31,9,0,3,18,47,35,1010
480741,3485864455,0,1.0,0.0,0.0,0.2584073841571808,0.32043999433517456,2200.0,2.1178152561187744,0.0,0.0,-1.0,3.0,35724.96875,26880.9609375,3,1,3,7,49,31,3,1,3,8,51,33,1172
480741,3489693922,0,1.0,0.0,0.0,0.36266598105430603,0.4141887426376343,2292.0,0.41065752506256104,0.0,0.0,0.0,3.0,14142.25,44390.5078125,4,2,1,6,53,34,4,2,1,10,57,39,1113
480741,3277672236,0,1.0,0.0,0.0,0.3306378126144409,0.42714688181877136,2258.0,0.8423739075660706,0.30781739950180054,2.200150489807129,2.505845785140991,3.0,27369.98046875,21737.98828125,4,3,1,8,38,47,4,3,1,8,40,47,1169
480741,4023852158,0,1.0,0.0,0.0,0.29847097396850586,0.3557216227054596,2560.0,1.075801968574524,0.0,0.0,-1.0,4.0,32428.048828125,30361.7578125,5,1,5,4,41,34,5,1,5,4,41,35,1367
480741,4051171811,0,1.0,0.0,0.0,0.4273788332939148,0.4704016149044037,4665.0,1.3911843299865723,0.0,0.0,-1.0,3.0,28585.28515625,21276.439453125,6,4,11,5,67,32,6,4,11,6,69,32,1684
480741,4379666691,0,1.0,0.7855632305145264,0.7992149591445923,0.3293125331401825,0.4082932770252228,2100.0,0.2285330891609192,0.0,0.0,-1.0,4.0,16379.5126953125,30352.068359375,3,0,3,6,31,35,3,0,3,6,32,36,1207
480741,4205518576,0,1.0,0.0,0.0,0.2875298857688904,0.3505510091781616,2016.0,2.599816083908081,0.0,0.0,-1.0,3.0,26437.966796875,26644.630859375,0,1,0,9,35,33,0,1,0,11,36,34,1047
480741,4537528526,0,1.0,0.0,0.0,0.30852022767066956,0.3729008138179779,2454.0,0.24622255563735962,-0.30629467964172363,0.737696647644043,0.4134224057197571,5.0,30745.845703125,37638.2109375,3,1,4,12,38,37,3,1,4,14,38,39,1173
480741,3851995967,0,1.0,0.0,0.0,0.30377331376075745,0.40716326236724854,1754.0,1.058580994606018,0.0,0.0,-1.0,3.0,30016.357421875,35427.40234375,3,2,2,4,23,34,3,2,2,8,23,34,1038
480741,3910455770,0,1.0,0.0,0.0,0.32920151948928833,0.4106500446796417,2473.0,0.6994597911834717,0.0,0.0,-1.0,3.0,0.0,32792.28125,0,2,5,13,47,40,0,2,5,17,53,43,1271
480741,1278604756,0,1.0,0.0,0.0,0.25389933586120605,0.31153175234794617,1634.0,2.230398654937744,0.0,0.0,-1.0,3.0,34325.3359375,29963.873046875,5,3,1,11,38,34,5,3,1,17,44,37,942
480741,658706729,0,1.0,0.0,0.0,0.3644442856311798,0.47293081879615784,1783.0,0.9003503322601318,0.0,0.0,-1.0,3.0,35618.921875,22098.98828125,6,2,3,14,34,43,6,2,3,16,34,43,955
480741,1916280248,0,1.0,0.0,0.0,0.3849060833454132,0.4605942964553833,2285.0,0.25676703453063965,-2.364431858062744,9.01352310180664,3.0916531085968018,3.0,13197.58984375,43566.47265625,9,2,1,17,51,38,9,2,1,17,60,40,1201
480741,1555775359,0,1.0,0.27264314889907837,0.27264314889907837,0.3023957312107086,0.35824501514434814,3342.0,0.014911413192749023,0.0,0.0,-1.0,3.0,23545.76171875,57544.40234375,5,1,1,18,47,39,5,1,1,20,47,41,1577
480741,1323690475,0,1.0,0.0,0.0,0.4239463210105896,0.4858655631542206,2540.0,0.06473779678344727,0.36275845766067505,2.4944798946380615,2.736725330352783,3.0,2609.717529296875,78663.59375,6,3,2,19,43,45,6,3,2,34,46,51,1252
480741,1631004803,0,1.0,0.0,0.0,0.37056392431259155,0.4669658839702606,2315.0,0.06065437197685242,0.9652009606361389,10.576759338378906,36.60835647583008,5.0,15377.640625,72758.703125,4,3,1,10,30,32,4,3,1,12,31,32,1225
480741,848435828,0,1.0,0.0,0.0,0.2793036699295044,0.36078450083732605,1769.0,0.4466153383255005,0.06322155892848969,0.7415947914123535,1.548995852470398,3.0,0.0,57750.9296875,4,3,3,11,51,34,4,3,3,16,52,40,910
480741,915607268,0,1.0,0.0,0.0,0.44554057717323303,0.5084179043769836,2492.0,1.941498041152954,-0.32654935121536255,0.6821552515029907,0.36481839418411255,3.0,29881.083984375,32050.732421875,4,0,1,10,45,35,4,0,1,14,49,35,1221
480741,915634328,0,1.0,0.0,0.0,0.34421321749687195,0.46857261657714844,2414.0,0.20386886596679688,1.4762113094329834,3.4364099502563477,10.090532302856445,3.0,24126.099609375,56116.31640625,9,1,2,17,58,38,11,1,2,20,66,45,1000
480741,583341666,0,1.0,0.0,0.0,0.3350932002067566,0.38643383979797363,2214.0,0.6469326615333557,0.0,0.0,-1.0,5.0,37476.53125,40345.99609375,4,2,3,13,40,46,4,2,3,15,41,46,1145
480741,392555122,0,1.0,0.0,0.0,0.4408043622970581,0.49776989221572876,2132.0,0.2621724605560303,0.0,0.0,-1.0,3.0,29108.16015625,38276.25390625,9,0,4,15,52,37,9,0,4,16,54,38,1014
480741,397485463,0,1.0,0.0,0.0,0.32338517904281616,0.3996884226799011,2898.0,0.22219830751419067,0.8180215954780579,1.209922194480896,1.778723955154419,3.0,33161.9140625,38987.90625,6,1,1,10,60,51,6,1,1,15,68,57,1357
480741,3365052183,0,1.0,0.5041331648826599,0.5041331648826599,0.2812822163105011,0.3680892288684845,1792.0,0.06492948532104492,-0.16723160445690155,2.3859596252441406,5.8014349937438965,3.0,33472.15625,24413.91015625,11,1,3,14,50,36,12,2,3,16,55,37,913
480741,3400102139,0,1.0,0.0,0.0,0.3594158887863159,0.43140658736228943,1950.0,0.5410833358764648,0.0,0.0,-1.0,3.0,30202.001953125,21694.77734375,2,0,2,9,55,33,2,0,2,10,59,36,1061
480741,3401454962,0,1.0,0.0,0.0,0.322535902261734,0.40613049268722534,2135.0,0.8596005439758301,0.0,0.0,-1.0,3.0,25695.533203125,25188.708984375,8,3,1,8,29,41,8,3,1,8,30,42,918
480741,2166468191,0,1.0,0.0,0.0,0.4520238935947418,0.5490360260009766,1865.0,2.666065216064453,-0.03381584584712982,5.716249465942383,12.30158805847168,6.0,26970.560546875,41489.76953125,4,1,4,13,38,37,4,1,4,18,41,43,1005
480741,1782393236,0,1.0,0.39389172196388245,0.39389172196388245,0.34959110617637634,0.441558301448822,2249.0,0.9070379734039307,0.0,0.0,-1.0,5.0,36879.0859375,33301.2421875,1,2,2,15,41,34,1,2,2,16,41,35,1022
480741,266032248,0,1.0,0.0,0.0,0.27632278203964233,0.3227893114089966,2143.0,2.50824236869812,0.0,0.0,-1.0,3.0,27037.6875,20887.52734375,10,6,4,21,28,33,10,6,4,21,28,34,994
480741,218355930,0,1.0,0.0,0.0,0.39820730686187744,0.49068307876586914,2218.0,0.2004934549331665,0.4441729485988617,3.12726092338562,6.459972858428955,4.0,0.0,36308.2265625,2,1,1,11,29,36,2,1,1,15,31,38,1103
480741,1478962040,0,1.0,0.0,0.0,0.32227009534835815,0.3929067850112915,1860.0,2.8079967498779297,2.009014129638672,4.095461845397949,10.482872009277344,5.0,9715.7177734375,20067.830078125,1,2,1,10,35,35,1,2,1,11,41,36,989
480741,1548997243,0,1.0,0.6033381819725037,0.6033382415771484,0.36881518363952637,0.431405633687973,3098.0,0.44454360008239746,-0.010970407165586948,1.253914475440979,3.0037598609924316,4.0,34264.12109375,30745.07421875,2,1,0,9,57,40,2,1,0,13,60,45,1648
480741,3378490693,0,1.0,0.0,0.0,0.3998771905899048,0.45420336723327637,2045.0,0.04019975662231445,0.6771498322486877,1.5456503629684448,2.4259769916534424,3.0,0.0,35797.81640625,4,1,1,9,37,31,4,1,1,12,37,34,1133
480741,3206985997,0,1.0,0.0,0.0,0.33866897225379944,0.41125980019569397,2484.0,0.7098756432533264,0.0,0.0,-1.0,3.0,30375.84375,32042.44140625,5,0,4,5,44,40,5,0,4,9,45,41,1109
480741,2982246548,0,1.0,0.0,0.0,0.29463452100753784,0.4086257219314575,2226.0,0.08081936836242676,0.0,0.0,-1.0,3.0,30997.041015625,46340.97265625,3,1,3,10,31,36,3,1,3,11,33,37,1188
480741,2101931163,0,1.0,0.0,0.0,0.25171661376953125,0.3222781717777252,1841.0,0.23371076583862305,0.0,0.0,-1.0,3.0,21356.953125,50134.53125,5,3,8,16,36,46,5,3,8,17,38,48,914
480741,655605055,0,1.0,0.0,0.0,0.38474610447883606,0.4774642586708069,1933.0,0.27291691303253174,0.0,0.0,-1.0,3.0,14460.513671875,21898.5859375,6,6,2,20,44,39,7,6,2,21,44,40,1015
480741,2209752049,0,1.0,0.9823660850524902,0.9823660850524902,0.3686590790748596,0.45494019985198975,1871.0,1.681239366531372,-1.1493401527404785,4.052407741546631,2.3430662155151367,3.0,20238.31640625,23611.0625,6,1,1,10,45,44,6,1,1,10,53,46,946
480741,2430592032,0,1.0,0.09845735877752304,0.09845736622810364,0.3798038065433502,0.45431098341941833,1853.0,0.3678412437438965,-0.8167278170585632,3.3816380500793457,1.8330304622650146,3.0,39070.76953125,34242.58203125,6,3,1,12,50,37,6,3,1,14,56,47,903
480741,2074932059,0,1.0,0.0,0.0,0.31586727499961853,0.3849179744720459,2260.0,2.9465394020080566,-0.549573540687561,5.4175872802734375,9.919843673706055,5.0,15506.091796875,25042.765625,2,1,2,12,59,43,2,1,2,12,64,46,1082
480741,2085643135,0,1.0,0.0,0.0,0.38803747296333313,0.4732215404510498,1787.0,0.6164973378181458,-0.26136964559555054,4.321447372436523,8.240132331848145,4.0,31146.61328125,45472.79296875,14,2,1,14,41,45,14,2,1,18,46,50,1011
480741,1911431722,0,1.0,0.0,0.0,0.3645728528499603,0.44605937600135803,2906.0,0.16171514987945557,0.0,0.0,-1.0,3.0,37130.01171875,47811.6640625,2,2,2,9,37,48,2,2,2,13,39,55,1208
480741,1327143605,0,1.0,0.0,0.0,0.27425268292427063,0.34964290261268616,1807.0,2.623497247695923,0.0,0.0,-1.0,3.0,19088.1640625,45987.84375,7,3,3,11,33,38,7,3,3,16,35,40,1027
480741,2888795799,0,1.0,0.0,0.0,0.30682307481765747,0.4049872159957886,2072.0,0.771445095539093,2.1932003498077393,2.371915817260742,2.8494677543640137,3.0,35008.23046875,26062.05859375,2,2,5,7,33,38,2,2,5,10,34,39,1046
480741,4141757982,0,1.0,0.0,0.0,0.33127862215042114,0.4083338975906372,2471.0,1.0921614170074463,0.0,0.0,-1.0,3.0,22462.953125,26104.498046875,4,1,1,11,19,36,4,1,1,13,21,40,1362
480741,3040966828,0,1.0,0.0,0.0,0.35339730978012085,0.4456354081630707,2260.0,1.034016489982605,0.0,0.0,-1.0,3.0,18277.91015625,23531.41796875,6,1,0,12,46,47,6,1,0,14,49,49,1130
480741,2972321308,0,1.0,0.0,0.0,0.3770171105861664,0.4479799270629883,2160.0,2.2212283611297607,0.0,0.0,-1.0,3.0,10005.626953125,21110.76171875,5,4,0,9,38,42,5,4,0,12,40,44,1040
480741,2992472882,0,1.0,0.0,0.0,0.33446696400642395,0.4135417640209198,2002.0,0.16931545734405518,0.0,0.0,-1.0,4.0,23868.80859375,21045.919921875,8,2,4,10,45,40,8,2,4,14,50,44,920
480741,1862055891,0,1.0,0.0,0.0,0.35016319155693054,0.43141618371009827,2219.0,2.8008131980895996,0.7333853840827942,2.7581558227539062,7.862864017486572,3.0,27302.791015625,20168.3203125,7,3,5,12,45,42,7,3,5,20,50,51,994
480741,604674700,0,1.0,0.0,0.0,0.320239782333374,0.3757766783237457,1945.0,0.2012474536895752,-0.013879742473363876,3.2304651737213135,5.906847953796387,3.0,35120.69921875,32993.02734375,7,3,7,8,40,32,7,3,7,12,44,35,926
480741,2488302498,0,1.0,0.0,0.0,0.2864949107170105,0.3758212924003601,1856.0,0.2653689980506897,1.4401116371154785,3.719151020050049,8.953500747680664,4.0,29736.283203125,38416.6875,5,2,5,15,47,42,5,2,5,19,48,43,977
480741,3934617873,0,1.0,0.9065292477607727,0.9065292477607727,0.3589746654033661,0.4641400873661041,1708.0,2.777656078338623,-1.0081435441970825,1.0081435441970825,-1.0081435441970825,5.0,20637.8359375,32274.4609375,7,3,2,14,34,46,7,3,2,15,39,53,949
480741,803210732,0,1.0,0.0,0.0,0.35928887128829956,0.4271296262741089,2377.0,0.49452143907546997,1.1661853790283203,2.787557363510132,6.149223327636719,3.0,20308.78515625,51681.4921875,4,2,0,15,47,38,5,2,0,22,48,39,1226
480741,3421153243,0,1.0,0.0,0.0,0.30797597765922546,0.368407666683197,2166.0,1.3891818523406982,-4.101348876953125,7.749500274658203,1.3502429723739624,3.0,21110.12109375,21104.291015625,5,1,3,8,38,32,5,1,3,8,41,33,1263
480741,3139031945,0,1.0,0.0,0.0,0.384700745344162,0.4460889399051666,2855.0,0.015880286693572998,3.6646456718444824,4.68419075012207,8.508683204650879,3.0,22478.619140625,43266.23828125,4,2,3,17,31,44,5,3,3,17,36,46,1311
480741,3895132646,0,1.0,0.0,0.0,0.32250553369522095,0.38458484411239624,2332.0,1.0140670537948608,0.0,0.0,-1.0,6.0,33760.515625,23246.73046875,1,5,2,8,55,33,1,5,2,8,60,35,1093
480741,2000016116,0,1.0,0.0,0.0,0.4644930064678192,0.5469609498977661,1758.0,2.562708854675293,1.9653440713882446,3.868147134780884,6.6156744956970215,4.0,36263.40625,61407.93359375,3,1,3,16,44,37,3,1,3,19,45,38,974
480741,2546052160,0,1.0,0.9554856419563293,0.9554856419563293,0.2682105004787445,0.34446507692337036,1801.0,1.5796345472335815,-0.44160544872283936,2.7138915061950684,2.5906522274017334,4.0,36815.37890625,29428.83203125,1,1,3,12,31,31,1,1,3,12,32,33,989
481166,2776661278,0,1.0,0.0,0.0,0.33564987778663635,0.4372404217720032,2107.0,0.24539625644683838,4.534664630889893,10.15473461151123,26.391681671142578,6.0,37156.91015625,42822.96875,9,2,3,10,45,43,9,2,3,13,48,47,1253
481166,1557618189,0,1.0,0.0,0.0,0.47520267963409424,0.5190514326095581,2070.0,0.1902017593383789,1.522783875465393,2.942413330078125,9.989011764526367,3.0,0.0,37552.0625,3,3,3,11,26,40,5,3,3,11,28,42,1089
481166,1287086556,0,1.0,0.0,0.0,0.41256293654441833,0.4794877767562866,2122.0,2.9920051097869873,-0.9536139965057373,4.182587146759033,3.118812084197998,3.0,7266.2421875,28910.072265625,7,2,4,14,40,36,7,3,5,15,41,40,927
481166,1612010763,0,1.0,0.0,0.0,0.37862321734428406,0.46185505390167236,1706.0,0.4449336528778076,0.9727873802185059,1.8075213432312012,4.303114891052246,4.0,28957.3671875,33628.62109375,7,3,4,12,31,41,7,3,4,17,31,43,909
481166,1951743784,0,1.0,0.0,0.0,0.43188124895095825,0.5233951807022095,1998.0,0.4173755943775177,0.0,0.0,-1.0,4.0,24322.55859375,20174.302734375,5,0,5,10,26,38,5,0,5,11,27,39,993
481166,2369772556,0,1.0,0.0,0.0,0.5073562264442444,0.5640382170677185,2323.0,1.1176663637161255,-0.8691424131393433,3.5691511631011963,4.150148868560791,3.0,30122.515625,29216.7890625,10,1,6,7,32,45,11,2,7,12,34,46,1156
481166,2380452290,0,1.0,1.0020021200180054,1.0020021200180054,0.39684104919433594,0.46227437257766724,2256.0,0.9259688854217529,0.0,0.0,-1.0,6.0,26436.251953125,20265.0625,3,0,2,12,44,38,3,0,2,16,44,41,1094
481166,992151937,0,1.0,0.0,0.0,0.33547601103782654,0.4263192415237427,2618.0,0.5596210956573486,0.0,0.0,-1.0,4.0,33623.484375,34165.51953125,4,1,0,8,38,31,4,1,0,9,38,32,1329
481166,1169145672,0,1.0,0.0,0.0,0.35728761553764343,0.44862520694732666,2077.0,0.0006058216094970703,0.4574795067310333,1.1421699523925781,2.0156877040863037,3.0,26027.720703125,36552.78125,6,0,3,13,26,33,6,0,3,16,27,33,1109
481166,616483889,0,1.0,0.0,0.0,0.2684342563152313,0.34752291440963745,2026.0,0.31616532802581787,1.5482486486434937,2.363245725631714,3.9779999256134033,4.0,36921.01171875,52465.4140625,8,1,1,4,33,32,8,1,1,6,34,33,1015
481166,1440144577,0,1.0,0.0,0.0,0.3869062662124634,0.484357625246048,2669.0,0.28607112169265747,0.0,0.0,-1.0,3.0,35743.27734375,28442.435546875,4,1,0,14,57,42,4,1,0,14,59,44,1368
481166,1673102689,0,1.0,0.0,0.0,0.3511524200439453,0.4193948209285736,2405.0,0.5133068561553955,-2.748786211013794,5.265293598175049,2.8594698905944824,3.0,16018.2841796875,23489.857421875,8,1,4,16,49,45,8,1,4,17,52,48,1287
481166,1674969951,0,1.0,0.9286062121391296,0.9286062121391296,0.30994912981987,0.4152728319168091,1872.0,0.16110152006149292,0.7569118142127991,2.5888919830322266,3.2326836585998535,3.0,39741.85546875,69523.21875,7,4,6,17,49,36,7,4,6,18,49,40,982
481166,666559640,0,1.0,0.597661554813385,0.5976616144180298,0.29253238439559937,0.37861570715904236,2238.0,3.04122257232666,0.6560963988304138,2.9452452659606934,6.396455764770508,3.0,12031.34765625,35671.64453125,0,0,3,6,55,39,0,0,3,7,61,42,1100
481166,737711806,0,1.0,0.0,0.0,0.3172363042831421,0.39206093549728394,2446.0,0.1646963357925415,0.9144716262817383,2.154794454574585,3.8550751209259033,5.0,32095.767578125,28529.08984375,1,1,3,3,41,32,1,1,3,4,44,35,1307
481166,1019819163,0,1.0,0.0,0.0,0.34549978375434875,0.4227176010608673,1965.0,2.2632246017456055,0.9821280837059021,2.297295093536377,4.360391139984131,6.0,26755.181640625,21993.7265625,4,2,4,21,29,31,5,2,4,26,33,37,929
481166,1032038820,0,1.0,0.0,0.0,0.34475094079971313,0.421968013048172,2536.0,0.6133173704147339,-1.951898455619812,6.871718883514404,3.396925210952759,5.0,28734.44140625,22467.103515625,7,8,8,14,40,37,8,9,8,19,40,41,1117
481166,628380806,0,1.0,0.0,0.0,0.35993972420692444,0.43820807337760925,1867.0,0.03178083896636963,-0.0922982469201088,2.2408313751220703,1.9591100215911865,4.0,21770.15234375,77931.03125,2,0,0,13,30,34,3,1,2,18,31,36,983
481166,2870022498,0,1.0,0.24221907556056976,0.24221907556056976,0.32157495617866516,0.39751672744750977,2284.0,0.6954028606414795,0.3164166808128357,1.508924961090088,3.748347043991089,4.0,38731.55078125,57304.02734375,3,2,3,17,44,47,3,2,3,19,49,51,1110
481166,2312426476,0,1.0,0.0,0.0,0.3799605667591095,0.46511581540107727,1841.0,0.009394168853759766,-0.6255394816398621,3.635002374649048,4.021573066711426,5.0,23206.923828125,73916.8984375,9,2,4,8,47,32,9,2,4,9,49,35,1079
481166,2320929758,0,1.0,0.0,0.0,0.4159519374370575,0.4869345426559448,2179.0,0.49245190620422363,0.0,0.0,-1.0,3.0,30882.638671875,36699.01953125,4,3,1,13,36,34,4,3,1,16,39,38,1089
481166,2393694827,0,1.0,0.0,0.0,0.30811774730682373,0.3786575496196747,2250.0,0.6126837730407715,0.0,0.0,-1.0,3.0,25944.5,25794.751953125,9,5,5,8,29,35,9,5,5,8,30,36,1027
481166,2401250352,0,1.0,0.0,0.0,0.21482965350151062,0.2925233244895935,1941.0,0.25147536396980286,0.0,0.0,-1.0,3.0,31767.3515625,23586.08984375,6,1,5,7,47,38,9,2,6,9,50,41,991
481166,1563394318,0,1.0,0.0,0.0,0.28834912180900574,0.3693470358848572,2136.0,0.277529239654541,0.0,0.0,-1.0,3.0,37794.48046875,37282.87109375,7,4,5,12,38,42,7,4,5,12,39,43,1124
481166,1292264208,0,1.0,0.0,0.0,0.2550520896911621,0.3307090401649475,2492.0,0.02071547508239746,-3.5762572288513184,7.993310451507568,1.8848966360092163,3.0,30862.169921875,34500.84375,7,2,3,16,43,35,7,2,3,17,48,36,1344
481166,2585437651,0,1.0,0.0,0.0,0.3621074855327606,0.4239935576915741,2652.0,0.9503241777420044,-1.698965072631836,4.347137451171875,3.7447311878204346,7.0,29472.634765625,29409.4921875,3,2,6,19,44,42,3,2,6,25,44,44,1263
481166,2988528469,0,1.0,0.9250814914703369,0.9250814914703369,0.41906407475471497,0.5052092671394348,1779.0,0.12260103225708008,2.865837335586548,3.806595802307129,5.964947700500488,4.0,15501.244140625,68068.25,4,6,4,8,25,32,4,6,4,11,25,35,941
481166,3075843235,0,1.0,0.0,0.0,0.23293744027614594,0.29825443029403687,2294.0,2.752606153488159,-0.11237484961748123,2.926839590072632,3.0549983978271484,3.0,23574.009765625,28032.2265625,4,1,1,11,51,57,4,1,1,12,51,58,1135
481166,2982250153,0,1.0,0.0,0.0,0.34183216094970703,0.41015270352363586,1981.0,0.11448323726654053,2.0210015773773193,3.935610294342041,8.45954704284668,3.0,20477.947265625,24564.138671875,7,3,4,12,34,35,8,3,4,15,35,39,998
481166,2334509199,0,1.0,0.0,0.0,0.5101886987686157,0.5598016381263733,2495.0,2.787924289703369,0.33747434616088867,4.171855449676514,10.36322021484375,4.0,27094.857421875,34076.92578125,11,2,2,11,36,47,11,2,2,14,38,49,1362
481166,802036253,0,1.0,0.0,0.0,0.35465890169143677,0.43824630975723267,1900.0,2.733236789703369,1.4852193593978882,5.8065338134765625,8.380410194396973,3.0,30746.08203125,24474.62890625,5,3,3,8,40,46,5,3,3,11,46,47,1041
481166,1345036838,0,1.0,0.0,0.0,0.34353137016296387,0.44742652773857117,2289.0,0.6256403923034668,-0.7302883863449097,2.7351810932159424,2.634438991546631,4.0,21855.578125,66130.0859375,3,3,2,11,49,42,3,3,2,15,51,44,1010
481166,727793640,0,1.0,0.0,0.0,0.3359726667404175,0.4060169756412506,2373.0,0.5146227478981018,0.0,0.0,-1.0,6.0,0.0,24646.431640625,2,4,5,21,61,44,2,4,5,26,62,47,1033
481166,1347555197,0,1.0,0.0,0.0,0.30208826065063477,0.3944229185581207,1823.0,2.732520818710327,0.0,0.0,-1.0,3.0,16425.4140625,29529.880859375,6,3,6,16,51,36,6,3,6,17,52,38,933
481166,1912751087,0,1.0,1.0352298021316528,1.0352296829223633,0.31151336431503296,0.3911792039871216,1855.0,2.0939159393310547,-0.21670500934123993,0.21670500934123993,-0.21670500934123993,3.0,32664.703125,47007.20703125,2,3,3,8,42,36,2,3,3,13,43,38,937
481166,2991276738,0,1.0,0.0,0.0,0.26617684960365295,0.3505725562572479,2102.0,0.9037463665008545,-1.675013542175293,3.3488869667053223,1.939841628074646,3.0,30144.115234375,22003.283203125,9,3,6,12,32,36,9,3,6,12,36,40,1070
481166,2805455869,0,1.0,0.0,0.0,0.2758006751537323,0.3516077697277069,1907.0,0.4502381682395935,1.583237648010254,4.930906772613525,14.872751235961914,3.0,22952.083984375,91287.5234375,2,2,4,10,37,32,2,2,4,12,38,34,1006
481166,2440392327,0,1.0,0.0,0.0,0.3076484501361847,0.39702585339546204,2685.0,0.30247819423675537,0.5052284002304077,2.301676034927368,6.071595668792725,9.0,0.0,22147.56640625,5,0,1,7,45,50,5,0,2,9,47,55,1280
481166,2803999033,0,1.0,0.0,0.0,0.4717804193496704,0.5446986556053162,2268.0,1.185745120048523,1.3470253944396973,2.766819477081299,6.627047061920166,3.0,32151.76953125,38241.9296875,6,1,5,14,45,41,6,1,5,18,46,43,1252
