runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s
473400,366405070,0,1.0,0.0,0.0,0.30918967723846436,0.3581693470478058,2706.0,1.4915364980697632,2.050745725631714,4.051287651062012,9.186575889587402,4.0,35612.78515625,27679.3359375,6,11,18,7,12,14,6,11,18,7,12,14,1206
473400,545112168,0,1.0,0.0,0.0,0.2416764497756958,0.31670787930488586,1757.0,2.8454246520996094,-3.442507028579712,7.521261215209961,9.210420608520508,3.0,19124.603515625,28359.734375,8,14,16,11,15,13,10,14,17,11,16,14,934
479269,1888630249,0,1.0,0.0,0.0,0.21174541115760803,0.28141385316848755,2271.0,0.8381546139717102,1.622789740562439,4.101090908050537,8.675270080566406,3.0,33773.515625,34444.3984375,5,39,21,18,13,17,6,39,22,20,14,18,1283
485886,2884037631,0,1.0,0.5019505023956299,0.5019505023956299,0.1808982640504837,0.21782472729682922,2386.0,0.5099030137062073,-12.011263847351074,12.011263847351074,-12.011263847351074,3.0,33438.40625,67124.09375,3,23,17,9,22,19,3,24,18,9,24,20,1173
481603,1212862898,0,1.0,0.0,0.0,0.2965705990791321,0.3971731960773468,2212.0,0.8339881896972656,2.146416187286377,4.355760097503662,9.611920356750488,5.0,31029.837890625,54234.5859375,13,17,16,15,10,20,19,23,19,17,11,20,1002
481603,2316481245,0,1.0,0.0,0.0,0.17614765465259552,0.24795706570148468,2103.0,2.07358455657959,0.0,0.0,-1.0,6.0,17238.646484375,40862.94921875,5,26,16,7,24,14,8,34,18,7,24,14,958
481207,3225625897,0,1.0,0.0,0.0,0.2421327531337738,0.31290316581726074,2194.0,0.09849825501441956,-2.8261916637420654,5.087387561798096,0.04563915356993675,3.0,38806.71875,32266.5078125,10,25,20,12,13,17,14,30,22,12,14,17,1106
476428,1059925137,0,1.0,0.0,0.0,0.2797918915748596,0.32291823625564575,1633.0,1.7233158349990845,-0.30181777477264404,4.184450626373291,3.499390125274658,4.0,30261.533203125,66068.2109375,11,4,16,16,17,5,15,4,19,16,18,6,905
476428,936222109,0,1.0,0.0,0.0,0.26869115233421326,0.2985498309135437,1542.0,0.30107760429382324,-0.2918546199798584,1.6270805597305298,2.000278949737549,5.0,31664.974609375,21851.421875,4,11,18,11,17,18,4,11,18,12,18,19,913
476428,2477022928,0,1.0,0.0,0.0,0.19226787984371185,0.25743111968040466,1769.0,2.107449769973755,0.8131809830665588,6.02223539352417,9.310807228088379,3.0,6755.95068359375,20205.140625,5,22,16,8,9,10,6,27,17,8,10,11,887
475168,3515436169,0,1.0,0.0,0.0,0.17273707687854767,0.2303076833486557,1475.0,0.21149194240570068,-1.1489194631576538,2.714264392852783,1.841059923171997,3.0,31082.916015625,41265.984375,8,15,20,1,3,9,8,19,23,1,3,9,863
475168,836545613,0,1.0,0.0,0.0,0.2449890524148941,0.3148384690284729,2109.0,0.3603362441062927,1.133421778678894,5.4003729820251465,9.691975593566895,5.0,31136.001953125,26194.203125,13,19,18,12,11,16,17,20,21,15,11,16,1056
475168,1650149954,0,1.0,0.0,0.0,0.1720731407403946,0.20803970098495483,3131.0,0.45596861839294434,-4.514231204986572,5.175293445587158,-0.9694049954414368,3.0,30744.38671875,28314.33203125,1,11,17,11,18,18,2,11,18,13,22,22,1786
479633,898740004,0,1.0,0.0,0.0,0.2839825749397278,0.3336350619792938,1899.0,0.32542097568511963,0.6140403747558594,4.063990116119385,9.834213256835938,4.0,38024.0859375,70374.421875,3,23,16,11,18,11,3,35,20,12,18,11,974
482400,721680002,0,1.0,0.0,0.0,0.11467214673757553,0.18574613332748413,1918.0,0.05166006088256836,-1.7991836071014404,4.716613292694092,5.468860149383545,4.0,27749.423828125,33615.8828125,9,29,23,15,16,16,11,30,24,15,16,17,1057
483370,2225647786,0,1.0,0.0,0.0,0.2009119987487793,0.2779167592525482,1934.0,0.1773713231086731,3.6924808025360107,3.8093557357788086,4.959956169128418,3.0,31972.65625,23643.044921875,9,14,18,8,18,16,10,16,19,8,18,16,889
483370,1127412558,0,1.0,0.0,0.0,0.24056079983711243,0.3491840362548828,1891.0,0.0205538272857666,0.0,0.0,-1.0,3.0,32787.09375,27881.453125,3,22,16,7,26,15,6,25,19,9,27,19,977
481318,1990519394,0,1.0,0.0,0.0,0.21727070212364197,0.2744745910167694,1391.0,0.5284634828567505,0.0,0.0,-1.0,3.0,0.0,63069.61328125,6,20,16,14,18,20,6,21,17,14,21,22,981
484426,887487056,0,1.0,0.0,0.0,0.2815370261669159,0.3669118881225586,2043.0,1.9229564666748047,0.7934706807136536,2.3154759407043457,4.242227077484131,3.0,0.0,44270.37109375,11,8,21,5,9,8,18,11,23,5,9,8,1078
482028,3261233062,0,1.0,0.0,0.0,0.20291705429553986,0.3204423487186432,1824.0,1.1977505683898926,0.0,0.0,-1.0,6.0,0.0,42249.01953125,11,19,18,12,12,13,15,22,21,15,14,15,806
475341,2839833675,0,1.0,0.0,0.0,0.2802419364452362,0.3244774639606476,2762.0,1.6518683433532715,0.0,0.0,-1.0,4.0,0.0,40686.66796875,7,8,19,7,9,4,8,8,20,7,9,4,2037
475341,282584728,0,1.0,0.0,0.0,0.22923661768436432,0.3346882462501526,2438.0,0.43380534648895264,1.647735834121704,3.701122522354126,6.146697044372559,3.0,28210.59375,27620.892578125,6,14,18,10,14,13,8,14,18,10,14,13,1722
475341,705502411,0,1.0,0.0,0.0,0.1783507913351059,0.26090946793556213,1831.0,2.157162666320801,0.0,0.0,-1.0,3.0,21170.55078125,24869.306640625,13,20,17,13,19,12,13,20,17,16,21,14,856
479239,1412047160,0,1.0,0.0,0.0,0.20916616916656494,0.3083733022212982,1739.0,1.3637837171554565,0.49260133504867554,1.69940185546875,1.8382539749145508,3.0,31191.048828125,35927.2578125,11,18,17,15,18,17,13,22,18,15,19,17,1007
479239,924322914,0,1.0,0.0,0.0,0.23058593273162842,0.2746221125125885,2524.0,2.5537843704223633,0.9205833673477173,3.383329153060913,8.4127197265625,3.0,10196.5869140625,28977.58984375,7,15,17,7,16,14,7,15,20,7,16,14,1413
476348,332345514,0,1.0,0.0,0.0,0.19283175468444824,0.28067973256111145,2025.0,0.10742869973182678,1.518959879875183,4.3830952644348145,13.052002906799316,4.0,15916.1455078125,81971.3046875,6,23,16,9,8,9,6,26,16,9,8,9,1069
473959,3042895681,0,1.0,0.0,0.0,0.20562075078487396,0.2443723976612091,1879.0,0.012784242630004883,-0.4842952787876129,4.218890190124512,3.932065010070801,4.0,28229.458984375,68573.875,12,28,20,7,10,8,13,30,23,7,10,8,849
481893,873262549,0,1.0,0.0,0.0,0.2859172821044922,0.39749476313591003,1230.0,0.2500925660133362,0.0,0.0,-1.0,3.0,37831.71875,32295.689453125,8,13,20,8,18,22,8,13,20,8,18,22,816
481893,1904180753,0,1.0,0.0,0.0,0.21119943261146545,0.32888901233673096,1632.0,2.7152152061462402,-2.0121757984161377,9.056404113769531,8.40345287322998,4.0,24898.96484375,20865.1953125,7,16,17,12,5,25,10,17,19,12,6,26,814
481893,2142035790,0,1.0,0.0,0.0,0.26315838098526,0.35539376735687256,1775.0,1.893310308456421,0.0,0.0,-1.0,9.0,19872.126953125,22061.880859375,9,7,19,15,29,29,9,9,21,15,29,29,937
481893,1077436720,0,1.0,0.8492161631584167,0.8492161631584167,0.25935062766075134,0.3418533504009247,2064.0,0.1841021180152893,0.0,0.0,-1.0,4.0,27762.140625,23635.591796875,8,19,25,7,22,16,8,19,25,7,22,16,914
481893,855013828,0,1.0,0.0,0.0,0.37456342577934265,0.40225717425346375,6095.0,2.1682097911834717,0.0,0.0,-1.0,9.0,7373.130859375,23688.599609375,25,19,25,12,21,15,27,20,26,14,22,16,3941
481893,856983766,0,1.0,0.0,0.0,0.2620677649974823,0.4039478898048401,1456.0,1.9772595167160034,0.0,0.0,-1.0,3.0,32613.236328125,26087.1796875,14,23,20,14,21,25,16,27,24,16,21,25,881
473400,247218989,0,1.0,0.0,0.0,0.22908292710781097,0.3369823694229126,1847.0,0.9881201386451721,0.0,0.0,-1.0,3.0,25583.677734375,34188.5234375,12,8,18,12,23,9,15,12,20,13,23,9,992
484466,3226037751,0,1.0,0.0,0.0,0.2486225664615631,0.3188556432723999,1820.0,0.4542105197906494,0.0,0.0,-1.0,3.0,35409.3046875,27683.763671875,6,18,22,12,14,10,8,20,24,14,14,10,1083
486658,3756681727,0,1.0,0.0,0.0,0.3540683388710022,0.4347963035106659,6307.0,0.09313130378723145,0.0,0.0,-1.0,3.0,20195.3984375,20374.46484375,20,17,25,4,7,8,21,17,26,4,7,8,3673
486658,4122348697,0,1.0,0.0,0.0,0.28605374693870544,0.3533599078655243,2005.0,1.482454776763916,-5.426792144775391,7.354345798492432,1.5845110416412354,4.0,23351.423828125,26016.322265625,2,16,17,4,13,11,2,17,19,4,16,14,976
475522,2375405666,0,1.0,0.0,0.0,0.2100343108177185,0.2198149859905243,2303.0,1.1766985654830933,1.2545881271362305,3.065474033355713,5.483055591583252,4.0,18312.208984375,31000.103515625,1,21,16,17,18,26,3,22,17,18,20,29,1346
481207,2425429978,0,1.0,0.0,0.0,0.2317032366991043,0.31422966718673706,1695.0,2.2105166912078857,2.4765162467956543,2.4765162467956543,2.4765162467956543,3.0,24607.78125,27064.27734375,14,10,19,9,14,15,15,10,20,10,14,16,837
476384,1011139158,0,1.0,0.0,0.0,0.31460869312286377,0.42063674330711365,1811.0,0.4115455150604248,-1.749625563621521,2.6311726570129395,0.5516121983528137,3.0,31876.6953125,48052.3515625,7,15,19,15,11,12,9,19,23,16,12,13,881
476384,495297445,0,1.0,0.0,0.0,0.24178141355514526,0.3453942537307739,3273.0,1.1923325061798096,0.0,0.0,-1.0,3.0,39328.05859375,42582.19140625,4,15,16,13,19,14,4,15,16,18,19,14,1360
482400,1398494181,0,1.0,0.0,0.0,0.20405854284763336,0.2795092463493347,2740.0,1.7033917903900146,-1.204224944114685,4.331138610839844,3.260864734649658,3.0,24510.466796875,24038.099609375,12,25,26,14,9,6,16,25,28,14,10,7,1515
476428,3567399521,0,1.0,0.0,0.0,0.1413673460483551,0.2100939154624939,1642.0,2.1528267860412598,1.9634596109390259,4.1455979347229,6.979918956756592,6.0,31708.1953125,34152.6875,5,13,16,7,5,14,10,18,19,7,5,14,906
484466,450427188,0,1.0,0.0,0.0,0.23771540820598602,0.2818511426448822,2898.0,0.21123886108398438,2.5152862071990967,3.480839490890503,5.891798973083496,3.0,25176.078125,62311.8046875,5,19,35,12,25,18,6,20,37,12,25,18,1376
480957,5578201193,0,1.0,0.0,0.0,0.403481125831604,0.4246247410774231,2864.0,0.8857952952384949,1.8618139028549194,1.8618139028549194,1.8618139028549194,7.0,22119.673828125,26580.666015625,14,12,25,5,8,6,15,14,26,7,9,7,1629
480957,1849233161,0,1.0,0.0,0.0,0.27460959553718567,0.3381787836551666,2347.0,0.15867090225219727,0.0,0.0,-1.0,4.0,35088.30078125,38494.27734375,3,6,21,5,9,18,3,6,21,5,9,19,983
479885,3586658542,0,1.0,0.0,0.0,0.2532111704349518,0.32577502727508545,1859.0,0.205535888671875,0.0,0.0,-1.0,3.0,36673.234375,21721.67578125,8,21,20,6,8,6,8,22,20,6,9,7,846
482129,1444628979,0,1.0,0.0,0.0,0.2254665642976761,0.32554715871810913,1793.0,0.850939154624939,-0.763704240322113,3.7466933727264404,4.083575248718262,3.0,31483.560546875,32751.31640625,3,21,17,9,3,7,3,21,17,10,3,9,883
481591,442099493,0,1.0,0.0,0.0,0.4319188892841339,0.5427746176719666,2113.0,0.5709277987480164,0.0,0.0,-1.0,5.0,23185.2265625,36428.890625,4,11,16,13,13,19,4,12,18,15,17,22,1518
482427,2413690465,0,1.0,0.0,0.0,0.3514312207698822,0.4192216694355011,1697.0,0.06865692138671875,1.1698906421661377,4.742330551147461,12.131491661071777,4.0,19515.3359375,29121.046875,11,14,24,10,11,8,12,15,26,10,11,10,847
483532,563239505,0,1.0,0.0,0.0,0.13835644721984863,0.16343532502651215,1745.0,0.6190452575683594,0.837220311164856,1.0460503101348877,1.8874530792236328,4.0,25878.11328125,23107.6171875,6,11,23,16,11,18,6,12,24,16,11,19,988
479449,1422483734,0,1.0,0.0,0.0,0.2177267223596573,0.3009342849254608,1944.0,0.4361802339553833,0.8905559778213501,0.8905559778213501,0.8905559778213501,3.0,33086.80078125,23430.166015625,13,11,16,19,13,13,14,12,16,21,14,15,955
479449,448248114,0,1.0,0.0,0.0,0.22633272409439087,0.28228485584259033,1964.0,0.5557405948638916,-2.4819090366363525,5.906308174133301,6.686556339263916,3.0,14422.9521484375,21749.05859375,13,19,17,12,21,27,14,20,26,15,22,28,864
476505,732306573,0,1.0,0.0,0.0,0.2378970980644226,0.30139341950416565,2168.0,0.21644079685211182,0.0,0.0,-1.0,3.0,30020.267578125,27690.939453125,10,27,17,18,15,16,13,32,20,22,15,16,1494
484222,498058254,0,1.0,0.0,0.0,0.2516312599182129,0.3756923973560333,1627.0,0.022426441311836243,0.0,0.0,-1.0,4.0,7848.27783203125,28552.578125,6,21,18,16,18,28,6,22,19,19,19,29,806
484146,1814485701,0,1.0,0.0,0.0,0.2155192494392395,0.29454901814460754,1885.0,1.0440233945846558,0.037653371691703796,4.593832969665527,8.471684455871582,4.0,21410.8828125,20008.509765625,6,28,17,5,18,17,13,31,19,5,18,18,941
484146,3027491870,0,1.0,0.0,0.0,0.18969763815402985,0.2690278887748718,1817.0,0.41982871294021606,-0.05569399148225784,5.736948013305664,11.651220321655273,5.0,23590.638671875,31341.759765625,14,16,17,13,13,12,14,17,17,13,13,12,1038
475052,1502740229,0,1.0,0.0,0.0,0.457614541053772,0.5094105005264282,2486.0,1.8862627744674683,-2.2651164531707764,2.2651164531707764,-2.2651164531707764,3.0,27615.001953125,23909.865234375,8,11,24,12,13,19,8,12,25,12,14,19,1520
476785,2673757639,0,1.0,0.0,0.0,0.23608101904392242,0.29085251688957214,2784.0,0.5598393678665161,0.0,0.0,-1.0,5.0,38287.359375,40773.41015625,10,27,18,10,8,9,10,27,18,11,8,9,1351
481893,2164218541,0,1.0,0.0,0.0,0.22442671656608582,0.318560391664505,1771.0,0.7431464195251465,-0.31149768829345703,3.421412706375122,4.949480056762695,3.0,28813.74609375,32816.97265625,7,12,17,16,9,16,7,12,17,19,11,17,851
484979,973431193,0,1.0,0.0,0.0,0.12827199697494507,0.1836467683315277,1627.0,0.053391456604003906,-0.7568022608757019,1.554944396018982,0.30813702940940857,3.0,23024.60546875,25401.546875,12,22,17,6,15,14,14,22,17,6,16,16,842
481108,1334888902,0,1.0,0.0,0.0,0.21876807510852814,0.3061889410018921,1938.0,0.4057379961013794,3.198287010192871,7.602608680725098,11.752889633178711,3.0,26368.873046875,35420.9921875,2,23,16,16,17,23,2,25,18,16,17,23,877
481108,3530662994,0,1.0,0.0,0.0,0.2520846128463745,0.3259775936603546,2874.0,0.2975877523422241,3.3504159450531006,7.810079097747803,22.420413970947266,3.0,28009.599609375,24976.15625,6,24,24,13,14,10,10,26,26,15,16,11,1585
484442,2512182867,0,1.0,0.6840975880622864,0.6840975880622864,0.35226696729660034,0.46352630853652954,2213.0,0.5550849437713623,-3.8517017364501953,5.561723709106445,1.729664921760559,3.0,34244.34375,37406.66015625,5,5,18,22,19,25,6,6,18,24,19,27,1270
481108,830123775,0,1.0,0.0,0.0,0.2375064492225647,0.31741079688072205,2500.0,0.010749101638793945,-0.06365377455949783,6.202049255371094,10.217462539672852,7.0,26899.974609375,46930.2578125,11,18,18,7,16,13,13,20,21,7,16,13,1433
483888,2390545652,0,1.0,0.0,0.0,0.1905907243490219,0.277127206325531,1987.0,0.4003782272338867,0.3561347424983978,1.1272006034851074,1.8752269744873047,3.0,38801.51953125,59463.03125,2,30,23,4,11,10,4,33,24,4,13,12,1159
484466,1527150724,0,1.0,0.0,0.0,0.29726335406303406,0.421949177980423,1493.0,2.2694032192230225,-1.1099231243133545,4.381241321563721,3.276031017303467,3.0,5582.8251953125,23218.927734375,12,17,17,7,9,16,13,18,17,8,9,16,911
484466,3035258255,0,1.0,0.0,0.0,0.12669523060321808,0.22751833498477936,1462.0,2.3468382358551025,0.0,0.0,-1.0,5.0,33831.8359375,44500.95703125,3,21,17,7,18,13,3,21,17,10,22,17,930
481268,2388936093,0,1.0,0.0,0.0,0.25545018911361694,0.31017357110977173,1545.0,2.92287278175354,-0.2637549042701721,4.929359436035156,7.899712085723877,4.0,13186.494140625,50367.84375,13,4,16,15,20,23,16,5,17,16,22,25,877
481268,2214242072,0,1.0,0.0,0.0,0.25581786036491394,0.3269423842430115,1730.0,0.6199724078178406,0.8311702609062195,1.9207916259765625,3.835829019546509,4.0,10957.2490234375,38110.8671875,11,9,18,10,18,7,16,14,22,10,18,7,849
483532,1189558460,0,1.0,0.0,0.0,0.20774652063846588,0.24964196979999542,1968.0,0.20078378915786743,-0.11317481100559235,0.7680791616439819,1.0312981605529785,3.0,24179.208984375,27866.96484375,18,16,16,15,13,14,18,16,16,16,13,14,862
481893,1142648755,0,1.0,0.0,0.0,0.42176660895347595,0.44246652722358704,6432.0,0.09390085935592651,0.0,0.0,-1.0,5.0,0.0,22319.978515625,7,11,24,9,7,19,8,11,26,11,8,20,4089
481893,312035200,0,1.0,0.0,0.0,0.2616884410381317,0.3907039761543274,1804.0,0.0869641900062561,0.0,0.0,-1.0,3.0,37502.98828125,30816.7421875,7,25,16,17,13,16,8,30,19,18,13,16,1122
486224,3570521801,0,1.0,0.0,0.0,0.1979774534702301,0.22830958664417267,2454.0,0.6166179180145264,0.0,0.0,-1.0,3.0,20060.626953125,37847.28515625,4,25,16,2,6,20,4,26,17,5,8,23,1506
482129,1127410462,0,1.0,0.0,0.0,0.2460957169532776,0.3151445984840393,2399.0,0.23201394081115723,-4.578338146209717,5.02263879776001,-1.9229475259780884,3.0,27660.126953125,46832.046875,2,17,16,10,14,5,2,19,18,13,16,6,1177
482129,485709678,0,1.0,0.0,0.0,0.21912173926830292,0.28667116165161133,2223.0,0.08438849449157715,-2.540910243988037,5.454495906829834,4.417765140533447,3.0,35282.49609375,34250.49609375,7,28,17,17,20,23,7,28,17,18,21,24,1102
479553,1223996505,0,1.0,0.0,0.0,0.1479521542787552,0.2745116651058197,1630.0,0.20467400550842285,0.0,0.0,-1.0,8.0,29127.408203125,31551.86328125,4,15,17,7,14,17,4,17,19,7,16,19,879
479553,1179074247,0,1.0,0.0,0.0,0.16204386949539185,0.229257270693779,1603.0,0.2605140209197998,-0.1234535500407219,4.894033432006836,9.340935707092285,4.0,37972.12890625,27263.31640625,4,16,16,2,16,13,4,16,16,4,19,15,912
479680,1638446607,0,1.0,0.0,0.0,0.21128958463668823,0.29076072573661804,1658.0,1.906754493713379,0.0,0.0,-1.0,3.0,27060.0546875,26310.78125,6,21,22,7,11,10,13,26,27,7,11,10,908
484442,3520206556,0,1.0,0.0,0.0,0.29934829473495483,0.39499032497406006,1392.0,0.48622632026672363,0.8590571880340576,2.2104134559631348,4.124902248382568,3.0,24277.484375,42045.25390625,4,15,20,5,14,8,8,17,22,5,16,10,810
484442,3016619483,0,1.0,0.0,0.0,0.22925005853176117,0.3165777623653412,1696.0,1.2866383790969849,0.923424243927002,2.3321340084075928,3.2439470291137695,3.0,23699.17578125,22166.453125,4,12,20,4,22,17,4,14,23,4,23,18,898
484442,3710669386,0,1.0,0.0,0.0,0.2238575667142868,0.2593011260032654,1539.0,1.1106252670288086,-3.8632168769836426,3.8632168769836426,-3.8632168769836426,3.0,27494.251953125,24071.427734375,7,19,19,8,12,12,7,19,19,10,13,13,951
477048,965308560,0,1.0,0.0,0.0,0.29762184619903564,0.3784809112548828,1831.0,0.4145517945289612,4.834200382232666,7.478769779205322,13.533998489379883,4.0,25374.7265625,23497.931640625,10,5,23,16,18,21,13,9,26,19,19,22,896
