runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_endcap_avg_dR_raw,MSTracklet_endcap_rms_dR_raw,MSeg_endcap_avg_dR_raw,MSeg_endcap_rms_dR_raw,MS1Vtx_endcap_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nTGC_s
410000,22632,537838,1.6662739243944458e-10,0.0,0.0,0.506293773651123,0.5816425085067749,2289.0,0.0852988138794899,0.0,0.0,-1.0,6.0,33423.2890625,39977.671875,0,0,0,2,15,36,0,0,0,2,18,44,1206
410000,6431,537838,6.295259868949188e-10,0.0,0.0,0.3706211447715759,0.463157594203949,2547.0,0.3233489990234375,0.0,0.0,-1.0,5.0,4877.71337890625,24877.900390625,1,1,0,8,24,41,1,1,0,8,27,41,1370
410000,54400,537838,3.815048277289179e-11,0.0,0.0,0.4564531743526459,0.4917702078819275,2544.0,0.06810712814331055,-2.240000009536743,2.240000009536743,-2.240000009536743,5.0,82377.15625,84669.09375,1,0,1,9,9,35,1,0,1,10,9,37,1535
410000,147175,537838,4.4862211168172905e-11,0.6191836595535278,0.6191836595535278,0.46562814712524414,0.5189350247383118,3638.0,0.008030891418457031,1.4057413339614868,4.177387237548828,6.63906717300415,10.0,108970.6484375,109542.40625,1,0,0,6,10,31,1,0,0,6,10,39,2179
410000,76949,537838,1.6506335187571608e-10,0.5081012845039368,0.5431010127067566,0.5445270538330078,0.5778893232345581,3931.0,0.2596333622932434,0.0,0.0,-1.0,5.0,160649.90625,130824.2109375,1,3,0,12,27,36,1,3,0,13,29,38,2188
410000,57912,537838,0.0,0.859700620174408,0.859700620174408,0.39486104249954224,0.4395725429058075,3152.0,0.24962925910949707,0.0,0.0,-1.0,3.0,33608.265625,42921.1640625,0,1,3,15,28,31,0,1,4,17,33,32,1571
410000,44689,537838,1.7781645600400964e-10,0.0,0.0,0.45593127608299255,0.5022801756858826,3058.0,0.575512707233429,0.0,0.0,-1.0,4.0,51627.58984375,54527.875,1,4,1,2,21,36,1,4,2,2,21,36,1471
410000,120767,537838,2.0336017592104128e-10,0.0,0.0,0.5286893248558044,0.5638140439987183,3099.0,0.05104556679725647,0.0,0.0,-1.0,11.0,155310.140625,159873.1875,1,1,0,17,20,39,1,1,0,21,22,42,1251
410000,142883,537838,1.5861761903934735e-10,0.0,0.0,0.46107155084609985,0.5222230553627014,3634.0,0.055582523345947266,0.0,0.0,-1.0,6.0,83416.734375,90348.390625,0,0,0,6,8,40,0,0,0,6,8,41,1342
410000,83926,537838,1.5404967579346618e-10,0.6336658000946045,0.6811863780021667,0.45234841108322144,0.5012103915214539,2182.0,0.16004881262779236,0.0,0.0,-1.0,9.0,130772.9375,131940.078125,2,1,1,6,18,35,2,1,1,6,20,36,1159
410000,54559,537838,5.619615450064286e-12,0.0,0.0,0.3604436218738556,0.4126806855201721,3320.0,0.8026244640350342,0.0,0.0,-1.0,6.0,60267.12890625,67767.015625,2,2,0,15,27,31,2,2,0,16,28,34,1922
410000,54496,537838,5.807463451107386e-12,0.5146445631980896,0.5146445631980896,0.3974686563014984,0.4697529971599579,2440.0,0.2618939280509949,0.0,0.0,-1.0,6.0,45979.42578125,45243.3203125,0,0,0,12,21,34,0,0,0,14,22,37,1298
410000,77287,537838,2.494802975316901e-10,0.4335900843143463,0.4335900843143463,0.5117305517196655,0.5639613270759583,1898.0,1.3440507650375366,0.0,0.0,-1.0,4.0,100702.859375,87383.421875,1,0,0,10,21,35,1,0,0,12,23,37,1095
410000,119248,537838,1.558341372609462e-10,0.9261879324913025,0.9261879920959473,0.38553494215011597,0.4351035952568054,1620.0,0.3421046733856201,0.0,0.0,-1.0,11.0,44215.07421875,45576.5078125,1,1,0,5,53,34,1,1,0,5,55,37,950
410000,119474,537838,1.9514580229529344e-10,0.0,0.0,0.38498812913894653,0.43223708868026733,3464.0,0.0789792537689209,-4.254293918609619,4.254293918609619,-4.254293918609619,10.0,153178.28125,147390.734375,1,1,2,6,34,38,1,1,2,6,35,39,1746
410000,51331,537838,9.427439384701586e-11,0.614324688911438,0.614324688911438,0.575800895690918,0.6100768446922302,5764.0,0.12843090295791626,0.0,0.0,-1.0,8.0,323441.78125,330533.375,3,1,7,2,17,48,3,1,7,2,18,49,3067
410000,49136,537838,2.348539140939465e-10,0.0,0.0,0.43394166231155396,0.49256086349487305,2240.0,0.23907816410064697,0.0,0.0,-1.0,3.0,24165.904296875,23857.095703125,1,3,0,7,21,35,1,4,1,7,22,36,1226
