runNumber,eventNumber,mcChannelNumber,eventWeight,MSTracklet_barrel_avg_dR_raw,MSTracklet_barrel_rms_dR_raw,MSeg_barrel_avg_dR_raw,MSeg_barrel_rms_dR_raw,MS1Vtx_barrel_hits_ntot_raw,MSVtx_MET_dphi_raw,MS1Vtx_avg_clustime_raw,MS1Vtx_rms_clustime_raw,MS1Vtx_maxclustime_raw,MS1Vtx_nTracklet_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
484249,821172978,0,1.0,0.0,0.0,0.2716361,0.35234576,1979.0,1.5119928,2.490238,3.753534,5.298749,4.0,22999.762,23303.227,10,15,21,13,17,12,10,15,21,14,19,14,1185,0.12644086972277668,0.33612313096314195
484249,689198071,0,1.0,0.0,0.0,0.21538906,0.30660993,1996.0,0.24309084,1.7550452,2.4103894,5.5100217,3.0,32150.396,37213.75,9,19,24,15,8,3,14,22,25,15,9,3,896,0.00015137186512681478,0.24242396276337286
482727,2144257612,0,1.0,0.0,0.0,0.1686855,0.25122342,2189.0,0.1595726,0.0,0.0,-1.0,3.0,29318.74,38201.61,11,19,17,10,8,18,15,19,18,12,9,19,967,0.5471852156631387,0.4628730505275178
482727,3014457539,0,1.0,0.0,0.0,0.22901651,0.29080784,2320.0,0.2544521,2.7283435,5.557441,12.02291,5.0,36004.94,38747.22,13,25,24,10,15,13,15,26,25,15,18,15,1361,0.037700198432088494,0.6801127852783926
484249,3470161968,0,1.0,0.0,0.0,0.23459639,0.2970895,1792.0,0.7716795,0.0,0.0,-1.0,3.0,25205.545,25824.178,2,11,17,8,17,13,2,11,17,9,18,14,1042,0.5446095872564978,0.2929551226642637
484249,4066827183,0,1.0,0.0,0.0,0.10596181,0.19687386,1995.0,0.38235903,-3.7373202,12.443184,6.3100147,3.0,31051.725,24011.334,6,22,21,8,11,7,7,25,22,8,11,7,953,0.3846159925163579,0.29386919431277025
484979,1306750720,0,1.0,0.0,0.0,0.2552184,0.34001446,1645.0,0.2810545,0.077787146,3.9651923,6.7059274,4.0,28333.557,67106.28,13,10,23,12,13,9,15,10,24,14,13,9,826,0.1505088153643045,0.25135806413507233
484979,916281578,0,1.0,0.0,0.0,0.198312,0.25354546,2314.0,2.0765326,-0.37268624,6.643505,7.2567816,5.0,23833.02,28487.906,16,14,17,14,21,15,20,16,18,18,22,16,1246,0.038990647190535355,0.6681055584389182
482374,4237154511,0,1.0,0.0,0.0,0.183868,0.2534479,2111.0,0.6416829,0.07416939,0.0957621,0.13474397,3.0,37405.605,35582.637,17,18,28,12,21,8,19,19,29,14,22,9,1098,0.4981895314479735,0.4172301566112203
482374,2884745889,0,1.0,0.0,0.0,0.3548073,0.46258405,1721.0,0.38350558,0.0,0.0,-1.0,4.0,32747.744,40363.613,2,6,16,8,6,9,2,6,16,8,6,9,812,0.5906207158251584,0.5043577124407592
485506,855306095,0,1.0,0.0,0.0,0.20930316,0.29733095,1767.0,0.20249876,3.3751316,8.224651,22.823633,7.0,37301.184,40841.125,16,17,21,16,19,24,18,18,21,20,21,26,992,0.167312913458045,0.7325089498289041
486310,653668362,0,1.0,0.0,0.0,0.1770932,0.23388125,1926.0,0.8572179,0.0769974,3.4664783,4.513489,3.0,39916.406,34399.785,9,23,18,11,17,26,11,24,20,12,18,28,1162,0.22945612570591356,0.1937335796524039
474600,674697137,0,1.0,0.0,0.0,0.21736504,0.27149734,3951.0,0.23034477,-0.11433467,5.00359,9.994784,3.0,32221.398,53266.785,6,9,19,14,16,21,10,9,21,19,17,23,2449,0.0043751668517241216,0.7903246540840154
474600,1118067649,0,1.0,0.0,0.0,0.2963307,0.35083708,2214.0,0.38670272,0.83486193,0.8957279,1.2123917,3.0,21553.822,27498.457,10,24,22,14,17,18,13,25,24,14,17,18,1295,0.3191149428658083,0.4460757493284172
474600,717426234,0,1.0,0.0,0.0,0.30320528,0.35114342,3849.0,2.3010685,-3.4769316,6.166422,0.704518,6.0,24601.793,26674.758,11,11,16,10,12,17,11,11,16,12,13,19,2244,0.3384798798999017,0.5414847983425188
486224,2979139013,0,1.0,0.0,0.0,0.18154518,0.20917203,1871.0,0.20829535,0.051288277,1.9317217,4.705853,3.0,27354.297,62188.387,12,13,16,11,13,2,12,16,18,11,13,2,845,0.016359848255338316,0.21838731804940836
486224,1580962689,0,1.0,0.63735336,0.63735336,0.24635361,0.37713003,1872.0,0.16801147,-0.6992167,2.467888,2.5204668,6.0,33549.418,23061.111,6,23,16,6,18,18,6,23,16,6,19,21,920,0.10890085956270268,0.8055965640521858
486224,1394465138,0,1.0,0.0,0.0,0.09194174,0.13191049,1814.0,0.48011586,2.5713143,4.776316,11.280877,3.0,20398.697,36167.945,3,25,21,6,17,12,3,27,23,6,17,12,1030,0.07335985341273965,0.1487543301281291
484354,2366522585,0,1.0,0.0,0.0,0.28848335,0.37383392,2304.0,1.2575276,0.0,0.0,-1.0,3.0,33222.25,76207.57,13,20,26,16,17,18,13,20,26,21,19,22,1459,0.5062128057616316,0.4970733281822832
484354,2374499188,0,1.0,0.0,0.0,0.2598167,0.30532637,1738.0,0.2282002,-3.026625,7.0821543,3.064187,6.0,22811.82,35830.414,13,10,16,11,4,10,16,11,20,15,4,10,1032,0.07466960151684576,0.6876035306835369
484354,3556450297,0,1.0,0.0,0.0,0.17450225,0.23312649,2249.0,0.47569937,-0.30924574,4.4546633,8.8315525,4.0,30845.984,32893.902,11,19,16,16,19,20,12,21,20,19,22,22,1110,0.001779724197677357,0.48240250763256587
484354,3599039572,0,1.0,0.0,0.0,0.19005181,0.2684085,1492.0,0.8351145,0.0,0.0,-1.0,3.0,29072.027,49492.473,12,19,18,5,16,10,14,19,21,6,17,11,1058,0.5152243531784384,0.17288635849713385
484354,1069481024,0,1.0,0.0,0.0,0.23451407,0.28694555,2969.0,2.3516328,0.0,0.0,-1.0,4.0,22539.953,31500.225,9,19,20,3,15,15,9,19,20,3,16,15,1692,0.4726237776189922,0.5750476559714828
486179,1250975814,0,1.0,0.0,0.0,0.1566555,0.22818002,1758.0,0.6929635,0.0,0.0,-1.0,3.0,39281.805,44056.062,11,19,21,17,25,22,13,21,24,19,27,25,983,0.5176689312809728,0.2639738358353009
486179,2334411986,0,1.0,0.0,0.0,0.18483105,0.24782553,1893.0,0.94513,0.8961232,2.9958446,4.857916,3.0,12618.379,39454.45,23,19,21,8,13,13,26,23,24,8,13,13,960,0.1683077570856878,0.18323297374251257
480307,1058006628,0,1.0,0.0,0.0,0.20792747,0.25011626,1919.0,0.5456865,0.0,0.0,-1.0,3.0,36548.363,45181.66,5,23,19,8,9,9,6,25,21,9,10,10,1027,0.5695327319348409,0.3505406018302546
480307,2433801358,0,1.0,0.0,0.0,0.14095682,0.22257903,1716.0,2.2621183,0.0,0.0,-1.0,3.0,30852.875,25132.336,10,13,22,8,17,17,11,16,23,10,21,19,901,0.5981283084787383,0.11977822587015097
486224,3570521801,0,1.0,0.0,0.0,0.19797745,0.22830959,2454.0,0.6166179,0.0,0.0,-1.0,3.0,20060.627,37847.285,4,25,16,2,6,20,4,26,17,5,8,23,1506,0.557443309923162,0.6092257709349718
486224,1701010031,0,1.0,0.0,0.0,0.25761342,0.32552788,2980.0,0.78924286,-0.78777623,2.3313627,1.4734743,4.0,21907.564,20807.533,7,15,17,13,10,8,9,20,20,14,10,8,1719,0.14372973958206436,0.8142131109177826
486224,1966634753,0,1.0,0.0,0.0,0.35249937,0.45907864,1612.0,1.235689,-2.0043468,6.700927,3.2336853,4.0,25978.934,29448.91,9,10,16,6,16,16,11,10,16,6,17,17,941,0.11903254846686329,0.2935610566206409
486131,1254639173,0,1.0,0.0,0.0,0.26851758,0.3077257,2163.0,0.3409897,2.4436247,5.4343057,9.22,3.0,24829.195,39643.285,8,10,16,17,13,12,8,11,17,18,14,12,1389,0.22385051719282778,0.26401687888311576
486640,1049767184,0,1.0,0.0,0.0,0.26832762,0.35799038,1876.0,0.6402044,1.9570144,4.9155874,8.301198,4.0,17649.332,56210.887,12,14,23,17,25,17,13,14,23,19,25,18,988,0.3369152322099702,0.32042543194751094
482727,3670659849,0,1.0,0.0,0.0,0.20866328,0.30189535,2133.0,1.474743,-1.5728372,4.366978,2.9122207,6.0,18212.635,39514.395,5,16,19,9,7,4,6,19,23,10,7,4,1097,0.15812708483475646,0.8106699053323394
486658,3756681727,0,1.0,0.0,0.0,0.35406834,0.4347963,6307.0,0.093131304,0.0,0.0,-1.0,3.0,20195.398,20374.465,20,17,25,4,7,8,21,17,26,4,7,8,3673,0.6304951172858814,0.8997232981858733
486658,4122348697,0,1.0,0.0,0.0,0.28605375,0.3533599,2005.0,1.4824548,-5.426792,7.354346,1.584511,4.0,23351.424,26016.322,2,16,17,4,13,11,2,17,19,4,16,14,976,0.0,0.5457489253249062
486179,3410014065,0,1.0,0.0,0.0,0.19935696,0.250324,2595.0,0.5851828,-1.8556647,4.6198816,4.786806,3.0,35550.234,39650.547,10,18,19,8,6,12,10,18,19,8,6,12,1164,0.04677710549298775,0.48345425450030377
486179,3440745803,0,1.0,0.0,0.0,0.23190814,0.25158724,3489.0,1.832652,0.7785585,8.087957,11.560857,3.0,22659.16,27186.424,12,25,19,8,8,9,12,25,19,8,8,9,1798,0.008131837856170887,0.2944249579349617
481616,3661913367,0,1.0,0.0,0.0,0.29390496,0.32606366,2105.0,2.470254,-0.48390704,0.48390704,-0.48390704,3.0,15316.036,25105.154,15,16,19,9,8,9,16,18,23,13,8,9,1170,0.4140458394569514,0.20094944441201879
481616,2274823891,0,1.0,0.0,0.0,0.35371253,0.475838,1866.0,0.17782684,1.8525723,2.3350198,3.2739425,5.0,30336.24,49896.242,19,21,16,15,9,9,20,21,17,17,9,9,950,0.5756964345265209,0.5849764560419728
483833,2847778186,0,1.0,0.0,0.0,0.21401742,0.29346487,1753.0,0.113900185,-0.027146101,2.3725636,3.2495797,3.0,32119.299,33111.246,10,12,17,9,20,13,13,16,19,9,21,14,825,0.042133143999149025,0.1861647723317672
483833,3685680720,0,1.0,0.0,0.0,0.27886388,0.3781085,2448.0,0.2199645,0.0,0.0,-1.0,4.0,25552.906,30335.852,8,19,16,5,18,18,8,19,16,6,18,18,1273,0.5716378010507039,0.7739734352012486
481108,830123775,0,1.0,0.0,0.0,0.23750645,0.3174108,2500.0,0.010749102,-0.063653775,6.2020493,10.217463,7.0,26899.975,46930.258,11,18,18,7,16,13,13,20,21,7,16,13,1433,0.2927990680878426,0.8686872340803737
485506,216602069,0,1.0,0.0,0.0,0.18567796,0.23276792,1943.0,0.41968524,0.0,0.0,-1.0,3.0,35341.88,31005.492,18,13,25,14,13,19,19,13,27,14,13,19,922,0.6240601000595773,0.3572925288537633
486315,1014668629,0,1.0,0.0,0.0,0.3007062,0.38318232,2119.0,1.9173875,2.334925,3.063309,4.8189526,3.0,26753.984,37693.645,6,7,24,12,14,13,9,8,25,15,14,13,1197,0.18793060075735646,0.16874829937598246
486315,894554243,0,1.0,0.0,0.0,0.30769888,0.41840026,1637.0,0.55399877,0.0,0.0,-1.0,4.0,27889.312,42956.76,6,13,16,16,25,23,6,14,17,18,27,24,881,0.5700195518075977,0.4609968659399878
486315,4135501811,0,1.0,0.0,0.0,0.15709928,0.19134808,1837.0,0.9771586,-2.6333032,5.645182,1.3775439,4.0,28520.045,20006.879,15,15,21,8,9,12,16,16,21,8,10,13,842,0.09657163247008904,0.4175524027972205
481108,1334888902,0,1.0,0.0,0.0,0.21876808,0.30618894,1938.0,0.405738,3.198287,7.6026087,11.75289,3.0,26368.873,35420.992,2,23,16,16,17,23,2,25,18,16,17,23,877,0.22075332578860263,0.20721975124591663
481108,3530662994,0,1.0,0.0,0.0,0.2520846,0.3259776,2874.0,0.29758775,3.350416,7.810079,22.420414,3.0,28009.6,24976.156,6,24,24,13,14,10,10,26,26,15,16,11,1585,0.1780390775085372,0.6178822104835142
474600,1318102476,0,1.0,0.0,0.0,0.23278718,0.25639254,1700.0,0.77527356,3.4974337,6.089724,9.570544,3.0,16657.371,26345.14,19,15,16,4,10,9,23,15,16,4,10,9,812,0.15481871016214177,0.1349713914603754
482819,3186011104,0,1.0,0.0,0.0,0.24223398,0.29317716,1815.0,0.3247497,0.64808357,2.7381108,5.778151,4.0,29587.318,67028.96,10,19,17,12,11,11,13,20,19,12,12,12,1223,0.13823513815158495,0.3526133931647236
474462,1191788415,0,1.0,0.0,0.0,0.2497284,0.33831072,2604.0,0.014058828,0.9958212,4.256476,11.38987,3.0,22471.832,54707.77,6,28,19,4,17,10,15,30,23,4,17,11,1474,0.004859667488317898,0.4350989137711393
485886,2884037631,0,1.0,0.5019505,0.5019505,0.18089826,0.21782473,2386.0,0.509903,-12.011264,12.011264,-12.011264,3.0,33438.406,67124.09,3,23,17,9,22,19,3,24,18,9,24,20,1173,0.6788303122269111,0.7384924215929298
476428,3567399521,0,1.0,0.0,0.0,0.14136735,0.21009392,1642.0,2.1528268,1.9634596,4.145598,6.979919,6.0,31708.195,34152.688,5,13,16,7,5,14,10,18,19,7,5,14,906,0.16410826263154932,0.632142907541094
486640,3050724227,0,1.0,0.0,0.0,0.23537834,0.3387821,2133.0,0.9447329,0.3178034,2.2322023,4.718495,3.0,29694.45,44221.57,9,15,21,14,14,20,11,18,24,14,14,20,1144,0.0008174390203696813,0.2998157874603846
476428,1059925137,0,1.0,0.0,0.0,0.2797919,0.32291824,1633.0,1.7233158,-0.30181777,4.1844506,3.4993901,4.0,30261.533,66068.21,11,4,16,16,17,5,15,4,19,16,18,6,905,0.002320509996003195,0.24704069819304275
476428,936222109,0,1.0,0.0,0.0,0.26869115,0.29854983,1542.0,0.3010776,-0.29185462,1.6270806,2.000279,5.0,31664.975,21851.422,4,11,18,11,17,18,4,11,18,12,18,19,913,0.09710191988498706,0.5323321148489654
476428,2477022928,0,1.0,0.0,0.0,0.19226788,0.25743112,1769.0,2.1074498,0.813181,6.0222354,9.310807,3.0,6755.9507,20205.14,5,22,16,8,9,10,6,27,17,8,10,11,887,0.00045377283463376994,0.0992757220264191
485090,789620667,0,1.0,0.0,0.0,0.23819171,0.2586501,2503.0,0.007292822,-2.2006874,6.336463,9.283482,3.0,23688.252,57155.336,9,11,23,16,16,16,9,12,23,16,16,16,1252,0.00872130117360248,0.39760559863888556
485090,1192375918,0,1.0,0.0,0.0,0.25827718,0.3642135,1358.0,0.1324138,0.3156296,3.0210526,7.2952623,3.0,35731.715,46470.492,5,12,18,18,15,25,6,12,19,19,16,26,837,0.010615259128819332,0.08030725712571796
485090,255684410,0,1.0,0.0,0.0,0.278459,0.3232897,2016.0,2.665264,0.0,0.0,-1.0,3.0,22809.18,32666.314,15,12,23,9,17,10,16,12,25,9,21,14,1078,0.5939303492733277,0.16442966022991157
486131,1671881168,0,1.0,0.0,0.0,0.1966761,0.2791931,1767.0,0.09518361,0.0,0.0,-1.0,3.0,13184.576,67089.42,8,15,17,8,18,18,10,17,18,8,18,18,836,0.5562629076636407,0.2757063321673344
486131,2148862862,0,1.0,0.0,0.0,0.21071973,0.28086,1873.0,0.3281685,1.5181745,4.888144,12.057898,4.0,33818.023,35767.26,11,10,23,8,13,13,16,15,26,8,14,15,1071,0.2603808329108014,0.3017560171227627
486131,4380721987,0,1.0,0.0,0.0,0.29283187,0.39116567,2321.0,0.34949088,0.0,0.0,-1.0,3.0,0.0,49000.957,9,24,20,7,7,7,10,24,21,7,8,9,1150,0.12469971464164786,0.5646639279679175
486315,3842914530,0,1.0,0.0,0.0,0.17523709,0.24608529,2625.0,0.32362705,-0.32784924,3.8880687,4.472346,4.0,0.0,24653.344,6,26,22,10,8,14,6,28,23,12,9,14,1149,0.04197165890453469,0.6846672753705226
486315,2479952521,0,1.0,0.0,0.0,0.22910163,0.3366526,1927.0,0.22756565,0.0,0.0,-1.0,6.0,33833.773,36325.883,8,17,19,12,23,27,12,21,23,13,23,27,1009,0.636152252255719,0.8088984331380354
